family,samples,genes,reads,kingdom,phylum,class,order,genus,oxygenstat,metabolism,gram,file
Akkermansiaceae,ERR414295,643,12057,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414297,643,1001193,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414301,643,105908,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414302,643,28687,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414306,643,1160194,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414308,643,5655,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414309,643,742514,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414311,643,343353,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414312,643,12147,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414313,643,3691887,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414315,643,582,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414316,643,84758,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414318,643,22036,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414320,643,232719,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414321,643,548,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414322,643,24530,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414324,643,93292,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414325,643,261760,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414326,643,31162,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414329,643,50296,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414330,643,913840,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414332,643,380,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414333,643,339998,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414336,643,871,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414337,643,329080,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414338,643,22999,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414339,643,189262,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414341,643,27825,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414343,643,95364,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414344,643,649,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414345,643,383125,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414347,643,628377,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Akkermansiaceae,ERR414351,643,3545556,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansia,Obligate anaerobe,"Saccharolytic, fermentative",Negative,Akkermansia_muciniphila_ATCC_BAA_835.xml
Bacillales,ERR260134,514,1066,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR260140,514,388,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR260161,514,448,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR260172,514,524,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR260173,514,586,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR260177,514,352,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR260182,514,556,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR260195,514,410,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR260227,514,326,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR321292,514,73,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR321560,514,827,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR321568,514,426,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR321584,514,537,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR321606,514,579,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR321619,514,438,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR321631,514,338,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR414233,514,432,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR414239,514,610,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR414279,514,315,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR414302,514,475,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR414315,514,1085,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR414318,514,528,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR414320,514,263,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR414333,514,326,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR414338,514,285,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacillales,ERR414351,514,213,Bacteria,Firmicutes,Bacilli,Bacillales,Gemella,Facultative anaerobe,"Saccharolytic, fermentative",Positive,Gemella_haemolysans_ATCC_10379.xml|Gemella_morbillorum_M424.xml|Gemella_sanguinis_ATCC700632.xml|Gemella_sanguinis_M325.xml
Bacteroidaceae,ERR260132,730,1037031,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Bacteroides_caccae_ATCC_43185.xml|Bacteroides_cellulosilyticus_DSM_14838.xml|Bacteroides_clarus_YIT_12056.xml|Bacteroides_coprocola_M16_DSM_17136.xml|Bacteroides_coprophilus_DSM_18228.xml|Bacteroides_dorei_DSM_17855.xml|Bacteroides_eggerthii_1_2_48FAA.xml|Bacteroides_eggerthii_DSM_20697.xml|Bacteroides_faecis_MAJ27.xml|Bacteroides_finegoldii_DSM_17565.xml|Bacteroides_fluxus_YIT_12057.xml|Bacteroides_fragilis_3_1_12.xml|Bacteroides_fragilis_638R.xml|Bacteroides_fragilis_NCTC_9343.xml|Bacteroides_fragilis_YCH46.xml|Bacteroides_graminisolvens_DSM_19988.xml|Bacteroides_intestinalis_341_DSM_17393.xml|Bacteroides_massiliensis_B846dnLKV334.xml|Bacteroides_nordii_CL02T12C05.xml|Bacteroides_oleiciplenus_YIT_12058.xml|Bacteroides_ovatus_ATCC_8483.xml|Bacteroides_ovatus_SD_CC_2a.xml|Bacteroides_ovatus_SD_CMC_3f.xml|Bacteroides_plebeius_M12_DSM_17135.xml|Bacteroides_pyogenes_DSM20611.xml|Bacteroides_salyersiae_WAL_10018.xml|Bacteroides_sp_1_1_14.xml|Bacteroides_sp_1_1_30.xml|Bacteroides_sp_1_1_6.xml|Bacteroides_sp_2_1_22.xml|Bacteroides_sp_2_1_33B.xml|Bacteroides_sp_2_1_7.xml|Bacteroides_sp_2_2_4.xml|Bacteroides_sp_20_3.xml|Bacteroides_sp_3_1_19.xml|Bacteroides_sp_3_1_23.xml|Bacteroides_sp_3_1_33FAA.xml|Bacteroides_sp_3_1_40A.xml|Bacteroides_sp_3_2_5.xml|Bacteroides_sp_4_1_36.xml|Bacteroides_sp_4_3_47FAA.xml|Bacteroides_sp_9_1_42FAA.xml|Bacteroides_sp_D1.xml|Bacteroides_sp_D2.xml|Bacteroides_sp_D20.xml|Bacteroides_sp_D22.xml|Bacteroides_stercoris_ATCC_43183.xml|Bacteroides_thetaiotaomicron_VPI_5482.xml|Bacteroides_timonensis_AP1.xml|Bacteroides_uniformis_ATCC_8492.xml|Bacteroides_vulgatus_ATCC_8482.xml|Bacteroides_xylanisolvens_SD_CC_1b.xml|Bacteroides_xylanisolvens_XB1A.xml
Bacteroidaceae,ERR260134,730,3214499,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Bacteroides_caccae_ATCC_43185.xml|Bacteroides_cellulosilyticus_DSM_14838.xml|Bacteroides_clarus_YIT_12056.xml|Bacteroides_coprocola_M16_DSM_17136.xml|Bacteroides_coprophilus_DSM_18228.xml|Bacteroides_dorei_DSM_17855.xml|Bacteroides_eggerthii_1_2_48FAA.xml|Bacteroides_eggerthii_DSM_20697.xml|Bacteroides_faecis_MAJ27.xml|Bacteroides_finegoldii_DSM_17565.xml|Bacteroides_fluxus_YIT_12057.xml|Bacteroides_fragilis_3_1_12.xml|Bacteroides_fragilis_638R.xml|Bacteroides_fragilis_NCTC_9343.xml|Bacteroides_fragilis_YCH46.xml|Bacteroides_graminisolvens_DSM_19988.xml|Bacteroides_intestinalis_341_DSM_17393.xml|Bacteroides_massiliensis_B846dnLKV334.xml|Bacteroides_nordii_CL02T12C05.xml|Bacteroides_oleiciplenus_YIT_12058.xml|Bacteroides_ovatus_ATCC_8483.xml|Bacteroides_ovatus_SD_CC_2a.xml|Bacteroides_ovatus_SD_CMC_3f.xml|Bacteroides_plebeius_M12_DSM_17135.xml|Bacteroides_pyogenes_DSM20611.xml|Bacteroides_salyersiae_WAL_10018.xml|Bacteroides_sp_1_1_14.xml|Bacteroides_sp_1_1_30.xml|Bacteroides_sp_1_1_6.xml|Bacteroides_sp_2_1_22.xml|Bacteroides_sp_2_1_33B.xml|Bacteroides_sp_2_1_7.xml|Bacteroides_sp_2_2_4.xml|Bacteroides_sp_20_3.xml|Bacteroides_sp_3_1_19.xml|Bacteroides_sp_3_1_23.xml|Bacteroides_sp_3_1_33FAA.xml|Bacteroides_sp_3_1_40A.xml|Bacteroides_sp_3_2_5.xml|Bacteroides_sp_4_1_36.xml|Bacteroides_sp_4_3_47FAA.xml|Bacteroides_sp_9_1_42FAA.xml|Bacteroides_sp_D1.xml|Bacteroides_sp_D2.xml|Bacteroides_sp_D20.xml|Bacteroides_sp_D22.xml|Bacteroides_stercoris_ATCC_43183.xml|Bacteroides_thetaiotaomicron_VPI_5482.xml|Bacteroides_timonensis_AP1.xml|Bacteroides_uniformis_ATCC_8492.xml|Bacteroides_vulgatus_ATCC_8482.xml|Bacteroides_xylanisolvens_SD_CC_1b.xml|Bacteroides_xylanisolvens_XB1A.xml
Bacteroidaceae,ERR260138,730,148912,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Bacteroides_caccae_ATCC_43185.xml|Bacteroides_cellulosilyticus_DSM_14838.xml|Bacteroides_clarus_YIT_12056.xml|Bacteroides_coprocola_M16_DSM_17136.xml|Bacteroides_coprophilus_DSM_18228.xml|Bacteroides_dorei_DSM_17855.xml|Bacteroides_eggerthii_1_2_48FAA.xml|Bacteroides_eggerthii_DSM_20697.xml|Bacteroides_faecis_MAJ27.xml|Bacteroides_finegoldii_DSM_17565.xml|Bacteroides_fluxus_YIT_12057.xml|Bacteroides_fragilis_3_1_12.xml|Bacteroides_fragilis_638R.xml|Bacteroides_fragilis_NCTC_9343.xml|Bacteroides_fragilis_YCH46.xml|Bacteroides_graminisolvens_DSM_19988.xml|Bacteroides_intestinalis_341_DSM_17393.xml|Bacteroides_massiliensis_B846dnLKV334.xml|Bacteroides_nordii_CL02T12C05.xml|Bacteroides_oleiciplenus_YIT_12058.xml|Bacteroides_ovatus_ATCC_8483.xml|Bacteroides_ovatus_SD_CC_2a.xml|Bacteroides_ovatus_SD_CMC_3f.xml|Bacteroides_plebeius_M12_DSM_17135.xml|Bacteroides_pyogenes_DSM20611.xml|Bacteroides_salyersiae_WAL_10018.xml|Bacteroides_sp_1_1_14.xml|Bacteroides_sp_1_1_30.xml|Bacteroides_sp_1_1_6.xml|Bacteroides_sp_2_1_22.xml|Bacteroides_sp_2_1_33B.xml|Bacteroides_sp_2_1_7.xml|Bacteroides_sp_2_2_4.xml|Bacteroides_sp_20_3.xml|Bacteroides_sp_3_1_19.xml|Bacteroides_sp_3_1_23.xml|Bacteroides_sp_3_1_33FAA.xml|Bacteroides_sp_3_1_40A.xml|Bacteroides_sp_3_2_5.xml|Bacteroides_sp_4_1_36.xml|Bacteroides_sp_4_3_47FAA.xml|Bacteroides_sp_9_1_42FAA.xml|Bacteroides_sp_D1.xml|Bacteroides_sp_D2.xml|Bacteroides_sp_D20.xml|Bacteroides_sp_D22.xml|Bacteroides_stercoris_ATCC_43183.xml|Bacteroides_thetaiotaomicron_VPI_5482.xml|Bacteroides_timonensis_AP1.xml|Bacteroides_uniformis_ATCC_8492.xml|Bacteroides_vulgatus_ATCC_8482.xml|Bacteroides_xylanisolvens_SD_CC_1b.xml|Bacteroides_xylanisolvens_XB1A.xml
Bacteroidaceae,ERR260139,730,128851,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroides,Nanaerobe,"Saccharolytic, fermentative",Negative,Bacteroides_caccae_ATCC_43185.xml|Bacteroides_cellulosilyticus_DSM_14838.xml|Bacteroides_clarus_YIT_12056.xml|Bacteroides_coprocola_M16_DSM_17136.xml|Bacteroides_coprophilus_DSM_18228.xml|Bacteroides_dorei_DSM_17855.xml|Bacteroides_eggerthii_1_2_48FAA.xml|Bacteroides_eggerthii_DSM_20697.xml|Bacteroides_faecis_MAJ27.xml|Bacteroides_finegoldii_DSM_17565.xml|Bacteroides_fluxus_YIT_12057.xml|Bacteroides_fragilis_3_1_12.xml|Bacteroides_fragilis_638R.xml|Bacteroides_fragilis_NCTC_9343.xml|Bacteroides_fragilis_YCH46.xml|Bacteroides_graminisolvens_DSM_19988.xml|Bacteroides_intestinalis_341_DSM_17393.xml|Bacteroides_massiliensis_B846dnLKV334.xml|Bacteroides_nordii_CL02T12C05.xml|Bacteroides_oleiciplenus_YIT_12058.xml|Bacteroides_ovatus_ATCC_8483.xml|Bacteroides_ovatus_SD_CC_2a.xml|Bacteroides_ovatus_SD_CMC_3f.xml|Bacteroides_plebeius_M12_DSM_17135.xml|Bacteroides_pyogenes_DSM20611.xml|Bacteroides_salyersiae_WAL_10018.xml|Bacteroides_sp_1_1_14.xml|Bacteroides_sp_1_1_30.xml|Bacteroides_sp_1_1_6.xml|Bacteroides_sp_2_1_22.xml|Bacteroides_sp_2_1_33B.xml|Bacteroides_sp_2_1_7.xml|Bacteroides_sp_2_2_4.xml|Bacteroides_sp_20_3.xml|Bacteroides_sp_3_1_19.xml|Bacteroides_sp_3_1_23.xml|Bacteroides_sp_3_1_33FAA.xml|Bacteroides_sp_3_1_40A.xml|Bacteroides_sp_3_2_5.xml|Bacteroides_sp_4_1_36.xml|Bacteroides_sp_4_3_47FAA.xml|Bacteroides_sp_9_1_42FAA.xml|Bacteroides_sp_D1.xml|Bacteroides_sp_D2.xml|Bacteroides_sp_D20.xml|Bacteroides_sp_D22.xml|Bacteroides_stercoris_ATCC_43183.xml|Bacteroides_thetaiotaomicron_VPI_5482.xml|Bacteroides_timonensis_AP1.xml|Bacteroides_uniformis_ATCC_8492.xml|Bacteroides_vulgatus_ATCC_8482.xml|Bacteroides_xylanisolvens_SD_CC_1b.xml|Bacteroides_xylanisolvens_XB1A.xml
